"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"__amd_rocclr_copyBuffer.kd",1,0,0,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145512276,255625569646973,255625569649895,255613145643564,2922
1,"__amd_rocclr_copyBuffer.kd",1,0,2,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145633484,255625569664271,255625569665652,255613145680413,1381
2,"__amd_rocclr_copyBuffer.kd",1,0,4,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145689393,255625569719172,255625569720689,255613145711522,1517
3,"__amd_rocclr_copyBuffer.kd",1,0,6,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145702142,255625569732390,255625569732897,255613145730452,507
4,"__amd_rocclr_copyBuffer.kd",1,0,8,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145757191,255625569785387,255625569786764,255613145777701,1377
5,"__amd_rocclr_copyBuffer.kd",1,0,10,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145768501,255625569797332,255625569797902,255613145794981,570
6,"__amd_rocclr_copyBuffer.kd",1,0,12,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145813550,255625569843818,255625569845416,255613145836750,1598
7,"__amd_rocclr_copyBuffer.kd",1,0,14,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145860579,255625569889490,255625569890975,255613145881979,1485
8,"__amd_rocclr_copyBuffer.kd",1,0,16,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145872459,255625569903820,255625569903064,255613145901168,-756
9,"__amd_rocclr_copyBuffer.kd",1,0,19,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145930268,255625569959932,255625569962022,255613145953157,2090
10,"__amd_rocclr_copyBuffer.kd",1,0,21,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145943547,255625569972703,255625569973892,255613145970757,1189
11,"__amd_rocclr_copyBuffer.kd",1,0,23,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613145997486,255625570026939,255625570028384,255613146019426,1445
12,"__amd_rocclr_copyBuffer.kd",1,0,25,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146010116,255625570039445,255625570040762,255613146041315,1317
13,"__amd_rocclr_copyBuffer.kd",1,0,27,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146056665,255625570086411,255625570087891,255613146078925,1480
14,"__amd_rocclr_copyBuffer.kd",1,0,29,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146101384,255625570130347,255625570132395,255613146123434,2048
15,"__amd_rocclr_copyBuffer.kd",1,0,31,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146113354,255625570143491,255625570144020,255613146144383,529
16,"__amd_rocclr_copyBuffer.kd",1,0,33,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146174453,255625570204080,255625570205964,255613146197232,1884
17,"__amd_rocclr_copyBuffer.kd",1,0,35,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146187482,255625570218690,255625570217648,255613146216292,-1042
18,"__amd_rocclr_copyBuffer.kd",1,0,38,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146259971,255625570289672,255625570291977,255613146282920,2305
19,"__amd_rocclr_copyBuffer.kd",1,0,40,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146273110,255625570302913,255625570303585,255613146300440,672
20,"__amd_rocclr_copyBuffer.kd",1,0,42,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146319840,255625570349477,255625570351059,255613146342769,1582
21,"__amd_rocclr_copyBuffer.kd",1,0,44,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146365579,255625570394353,255625570396553,255613146387288,2200
22,"__amd_rocclr_copyBuffer.kd",1,0,46,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146377958,255625570407764,255625570408754,255613146409048,990
23,"__amd_rocclr_copyBuffer.kd",1,0,48,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146432277,255625570461758,255625570463350,255613146454907,1592
24,"__amd_rocclr_copyBuffer.kd",1,0,50,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146445227,255625570475036,255625570475587,255613146472586,551
25,"__amd_rocclr_copyBuffer.kd",1,0,52,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146500616,255625570529930,255625570531950,255613146522935,2020
26,"__amd_rocclr_copyBuffer.kd",1,0,54,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146513065,255625570544190,255625570543078,255613146540455,-1112
27,"__amd_rocclr_copyBuffer.kd",1,0,56,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146557655,255625570587244,255625570589736,255613146580684,2492
28,"__amd_rocclr_copyBuffer.kd",1,0,59,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146631133,255625570660044,255625570661994,255613146653293,1950
29,"__amd_rocclr_copyBuffer.kd",1,0,61,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146643603,255625570673385,255625570674422,255613146674522,1037
30,"__amd_rocclr_copyBuffer.kd",1,0,63,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146699252,255625570728651,255625570730403,255613146721501,1752
31,"__amd_rocclr_copyBuffer.kd",1,0,65,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146711691,255625570742794,255625570741714,255613146738921,-1080
32,"__amd_rocclr_copyBuffer.kd",1,0,67,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146764030,255625570792831,255625570794728,255613146785820,1897
33,"__amd_rocclr_copyBuffer.kd",1,0,69,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146776100,255625570804176,255625570805146,255613146801589,970
34,"__amd_rocclr_copyBuffer.kd",1,0,71,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146835909,255625570866166,255625570866565,255613146858148,399
35,"__amd_rocclr_copyBuffer.kd",1,0,73,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146883038,255625570912260,255625570913669,255613146905147,1409
36,"__amd_rocclr_copyBuffer.kd",1,0,75,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146895587,255625570926403,255625570925930,255613146922527,-473
37,"__amd_rocclr_copyBuffer.kd",1,0,78,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146957616,255625570986934,255625570988499,255613146979906,1565
38,"__amd_rocclr_copyBuffer.kd",1,0,80,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613146971066,255625571001174,255625571001346,255613146997005,172
39,"__amd_rocclr_copyBuffer.kd",1,0,82,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147024635,255625571053877,255625571055244,255613147046734,1367
40,"__amd_rocclr_copyBuffer.kd",1,0,84,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147036984,255625571066647,255625571067557,255613147065904,910
41,"__amd_rocclr_copyBuffer.kd",1,0,86,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147081524,255625571111026,255625571112413,255613147104433,1387
42,"__amd_rocclr_copyBuffer.kd",1,0,88,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147124733,255625571153690,255625571155129,255613147146562,1439
43,"__amd_rocclr_copyBuffer.kd",1,0,90,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147136852,255625571166668,255625571167757,255613147164552,1089
44,"__amd_rocclr_copyBuffer.kd",1,0,92,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147187331,255625571215987,255625571217231,255613147208761,1244
45,"__amd_rocclr_copyBuffer.kd",1,0,94,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147199341,255625571230776,255625571229987,255613147229220,-789
46,"__amd_rocclr_copyBuffer.kd",1,0,97,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147250930,255625571280071,255625571281373,255613147273090,1302
47,"__amd_rocclr_copyBuffer.kd",1,0,99,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147263660,255625571293798,255625571293849,255613147290209,51
48,"__amd_rocclr_copyBuffer.kd",1,0,101,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147306929,255625571335623,255625571337189,255613147328508,1566
49,"__amd_rocclr_copyBuffer.kd",1,0,103,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147375447,255625571404613,255625571405982,255613147397397,1369
50,"__amd_rocclr_copyBuffer.kd",1,0,105,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147387717,255625571417206,255625571418263,255613147415907,1057
51,"__amd_rocclr_copyBuffer.kd",1,0,107,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147438956,255625571467677,255625571468792,255613147460036,1115
52,"__amd_rocclr_copyBuffer.kd",1,0,109,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147450316,255625571479848,255625571481057,255613147478365,1209
53,"__amd_rocclr_copyBuffer.kd",1,0,111,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147501155,255625571530384,255625571531601,255613147523304,1217
54,"__amd_rocclr_copyBuffer.kd",1,0,113,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147513614,255625571543222,255625571544264,255613147541034,1042
55,"__amd_rocclr_copyBuffer.kd",1,0,115,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147556704,255625571585576,255625571587198,255613147579313,1622
56,"__amd_rocclr_copyBuffer.kd",1,0,118,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147609852,255625571639222,255625571640487,255613147632072,1265
57,"__amd_rocclr_copyBuffer.kd",1,0,120,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147622512,255625571651833,255625571653493,255613147651812,1660
58,"__amd_rocclr_copyBuffer.kd",1,0,122,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147675921,255625571705307,255625571706574,255613147698261,1267
59,"__amd_rocclr_copyBuffer.kd",1,0,124,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147689001,255625571720300,255625571719177,255613147715620,-1123
60,"__amd_rocclr_copyBuffer.kd",1,0,126,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147738630,255625571768309,255625571769671,255613147761039,1362
61,"__amd_rocclr_copyBuffer.kd",1,0,128,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147751499,255625571781137,255625571781702,255613147780119,565
62,"__amd_rocclr_copyBuffer.kd",1,0,130,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147795179,255625571824807,255625571825363,255613147817168,556
63,"__amd_rocclr_copyBuffer.kd",1,0,132,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147837498,255625571866330,255625571867607,255613147859207,1277
64,"__amd_rocclr_copyBuffer.kd",1,0,134,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147850417,255625571880994,255625571880445,255613147876507,-549
65,"__amd_rocclr_copyBuffer.kd",1,0,137,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147899796,255625571928414,255625571929571,255613147920996,1157
66,"__amd_rocclr_copyBuffer.kd",1,0,139,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147911796,255625571941666,255625571941912,255613147941045,246
67,"__amd_rocclr_copyBuffer.kd",1,0,141,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147962635,255625571992026,255625571993371,255613147984675,1345
68,"__amd_rocclr_copyBuffer.kd",1,0,143,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613147975075,255625572006530,255625572005151,255613148003164,-1379
69,"__amd_rocclr_copyBuffer.kd",1,0,145,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148019564,255625572049459,255625572049733,255613148041333,274
70,"__amd_rocclr_copyBuffer.kd",1,0,147,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148062993,255625572092146,255625572093444,255613148084772,1298
71,"__amd_rocclr_copyBuffer.kd",1,0,149,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148075163,255625572104500,255625572105532,255613148103512,1032
72,"__amd_rocclr_copyBuffer.kd",1,0,151,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148132232,255625572161051,255625572162333,255613148153671,1282
73,"__amd_rocclr_copyBuffer.kd",1,0,153,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148144541,255625572172835,255625572173847,255613148169621,1012
74,"__amd_rocclr_copyBuffer.kd",1,0,156,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148218480,255625572247742,255625572248924,255613148240319,1182
75,"__amd_rocclr_copyBuffer.kd",1,0,158,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148231329,255625572261591,255625572261352,255613148257249,-239
76,"__amd_rocclr_copyBuffer.kd",1,0,160,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148275969,255625572307208,255625572306581,255613148298678,-627
77,"__amd_rocclr_copyBuffer.kd",1,0,162,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148319448,255625572348860,255625572350262,255613148341667,1402
78,"__amd_rocclr_copyBuffer.kd",1,0,164,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148331987,255625572362200,255625572363100,255613148360427,900
79,"__amd_rocclr_copyBuffer.kd",1,0,166,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148383186,255625572412469,255625572413811,255613148405176,1342
80,"__amd_rocclr_copyBuffer.kd",1,0,168,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148395886,255625572425106,255625572426199,255613148422355,1093
81,"__amd_rocclr_copyBuffer.kd",1,0,170,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148447285,255625572476768,255625572478098,255613148469494,1330
82,"__amd_rocclr_copyBuffer.kd",1,0,172,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148460385,255625572491465,255625572490442,255613148486774,-1023
83,"__amd_rocclr_copyBuffer.kd",1,0,174,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148504614,255625572533828,255625572535275,255613148527643,1447
84,"__amd_rocclr_copyBuffer.kd",1,0,177,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148549343,255625572578727,255625572580122,255613148571522,1395
85,"__amd_rocclr_copyBuffer.kd",1,0,179,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148562013,255625572591908,255625572592532,255613148588992,624
86,"__amd_rocclr_copyBuffer.kd",1,0,181,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148612742,255625572642054,255625572643441,255613148634581,1387
87,"__amd_rocclr_copyBuffer.kd",1,0,183,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148625271,255625572655544,255625572656087,255613148653891,543
88,"__amd_rocclr_copyBuffer.kd",1,0,185,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148678170,255625572707551,255625572708813,255613148700170,1262
89,"__amd_rocclr_copyBuffer.kd",1,0,187,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148690720,255625572719904,255625572721451,255613148720499,1547
90,"__amd_rocclr_copyBuffer.kd",1,0,189,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148735789,255625572766337,255625572766325,255613148758318,-12
91,"__amd_rocclr_copyBuffer.kd",1,0,191,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148779558,255625572808414,255625572809594,255613148800988,1180
92,"__amd_rocclr_copyBuffer.kd",1,0,193,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148791348,255625572821199,255625572821604,255613148817717,405
93,"__amd_rocclr_copyBuffer.kd",1,0,196,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148851927,255625572881289,255625572882424,255613148873646,1135
94,"__amd_rocclr_copyBuffer.kd",1,0,198,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148864116,255625572893965,255625572894877,255613148891806,912
95,"__amd_rocclr_copyBuffer.kd",1,0,200,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148915185,255625572944396,255625572945761,255613148937255,1365
96,"__amd_rocclr_copyBuffer.kd",1,0,202,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148928005,255625572958387,255625572958226,255613148954294,-161
97,"__amd_rocclr_copyBuffer.kd",1,0,204,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613148972764,255625573001886,255625573003293,255613148995374,1407
98,"__amd_rocclr_copyBuffer.kd",1,0,206,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149017363,255625573046747,255625573047939,255613149039153,1192
99,"__amd_rocclr_copyBuffer.kd",1,0,208,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149030483,255625573060973,255625573060617,255613149056732,-356
100,"__amd_rocclr_copyBuffer.kd",1,0,210,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149081322,255625573110921,255625573112013,255613149103561,1092
101,"__amd_rocclr_copyBuffer.kd",1,0,212,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149093991,255625573125309,255625573124634,255613149124421,-675
102,"__amd_rocclr_copyBuffer.kd",1,0,215,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149145690,255625573175081,255625573176315,255613149167620,1234
103,"__amd_rocclr_copyBuffer.kd",1,0,217,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149158030,255625573187422,255625573188871,255613149187600,1449
104,"__amd_rocclr_copyBuffer.kd",1,0,219,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149202589,255625573233054,255625573233432,255613149225159,378
105,"__amd_rocclr_copyBuffer.kd",1,0,221,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149245898,255625573274874,255625573276189,255613149267558,1315
106,"__amd_rocclr_copyBuffer.kd",1,0,223,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149258078,255625573288527,255625573288522,255613149284297,-5
107,"__amd_rocclr_copyBuffer.kd",1,0,225,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149310897,255625573340030,255625573341343,255613149333216,1313
108,"__amd_rocclr_copyBuffer.kd",1,0,227,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149323277,255625573352919,255625573353836,255613149352526,917
109,"__amd_rocclr_copyBuffer.kd",1,0,229,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149400915,255625573430229,255625573431386,255613149422885,1157
110,"__amd_rocclr_copyBuffer.kd",1,0,231,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149414015,255625573443764,255625573444424,255613149440624,660
111,"__amd_rocclr_copyBuffer.kd",1,0,233,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149458074,255625573488416,255625573489008,255613149480803,592
112,"__amd_rocclr_copyBuffer.kd",1,0,236,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613149505883,255625573536557,255625573536902,255613149528762,345
113,"__amd_rocclr_copyBuffer.kd",1,0,263,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613921776006,255626345860014,255626345862784,255613921853324,2770
114,"__amd_rocclr_copyBuffer.kd",1,0,265,611771,611771,512,512,0,0,16,0,128,32,"0x0","0x7510208257c0",255613921846484,255626345876558,255626345879255,255613921895263,2697
115,"rms_part.kd",1,0,273,611771,611771,2048,32,0,0,8,0,128,32,"0x0","0x751020996780",255613945943140,255626370006320,255626370049409,255613946041968,43089
116,"rms_finish.kd",1,0,274,611771,611771,2048,32,0,0,16,0,128,32,"0x0","0x7510209967c0",255613945973859,255626370058608,255626370173211,255613947095085,114603
117,"quant_q8.kd",1,0,275,611771,611771,12288,64,0,0,48,0,128,32,"0x0","0x751020995e40",255613945980889,255626370179420,255626370196777,255613947119755,17357
118,"mmq_quant_y.kd",1,0,276,611771,611771,81920,32,0,0,24,0,128,32,"0x0","0x751020894840",255613946001048,255626370204397,255626370215005,255613947138115,10608
119,"void mul_mat_q<(ggml_type)13, 128, false>(char const*, int const*, int const*, int const*, float*, float*, float const*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,0,277,611771,611771,20480,256,57856,0,256,0,128,32,"0x0","0x751020894980",255613946017498,255626370224612,255626371037715,255613947156434,813103
120,"mmq_quant_y.kd",1,0,278,611771,611771,81920,32,0,0,24,0,128,32,"0x0","0x751020894840",255613946022758,255626371045438,255626371053360,255613947175684,7922
121,"void mul_mat_q<(ggml_type)13, 128, false>(char const*, int const*, int const*, int const*, float*, float*, float const*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,0,279,611771,611771,12288,256,57856,0,256,0,128,32,"0x0","0x751020894980",255613946027198,255626371054705,255626371604867,255613947605165,550162
122,"gemm_q8_0.kd",1,0,280,611771,611771,196608,64,512,0,32,0,128,32,"0x0","0x751020995fc0",255613946039528,255626371612861,255626371643306,255613947634964,30445
123,"gemm_q8_0.kd",1,0,281,611771,611771,196608,64,512,0,32,0,128,32,"0x0","0x751020995fc0",255613946043707,255626371645882,255626371673689,255613947664463,27807
124,"gdn_conv_t2.kd",1,0,282,611771,611771,655360,64,0,0,16,0,128,32,"0x0","0x751020996880",255613946059867,255626371676301,255626371756433,255613947757492,80132
125,"gdn_conv_state.kd",1,0,283,611771,611771,30720,64,0,0,8,0,128,32,"0x0","0x7510209968c0",255613946064637,255626371763376,255626371764334,255613947773431,958
126,"split3.kd",1,0,284,611771,611771,655360,64,0,0,8,0,128,32,"0x0","0x751020996b40",255613946069797,255626371766671,255626371775228,255613947789291,8557
127,"l2_rows2_scale_w.kd",1,0,285,611771,611771,65536,32,0,0,40,0,128,32,"0x0","0x751020996b80",255613946075077,255626371777667,255626371782149,255613947810440,4482
128,"gdn_beta_g.kd",1,0,286,611771,611771,3072,64,0,0,24,0,128,32,"0x0","0x751020996940",255613946080787,255626371784405,255626371788100,255613947826170,3695
129,"gdn_ar_w.kd",1,0,287,611771,611771,196608,32,0,0,40,0,128,32,"0x0","0x751020996a80",255613946086267,255626371790578,255626372237431,255613948238481,446853
130,"norm_gated_silu.kd",1,0,288,611771,611771,98304,32,0,0,40,0,128,32,"0x0","0x751020996980",255613946091746,255626372244421,255626372333779,255613948334739,89358
131,"quant_q8.kd",1,0,289,611771,611771,12288,64,0,0,48,0,128,32,"0x0","0x751020995e40",255613946094996,255626372340876,255626372350351,255613948350799,9475
132,"gemm_q8_0.kd",1,0,290,611771,611771,20971520,64,512,0,32,0,128,32,"0x0","0x751020995fc0",255613947292611,255626372352584,255626375377682,255613951382556,3025098
133,"axpy_scaled.kd",1,0,291,611771,611771,327680,64,0,0,8,0,128,32,"0x0","0x751020996700",255613947333690,255626375388892,255626375401798,255613951398895,12906
134,"rms_part.kd",1,0,292,611771,611771,2048,32,0,0,8,0,128,32,"0x0","0x751020996780",255613947343640,255626375404221,255626375413419,255613951414565,9198
135,"rms_finish.kd",1,0,293,611771,611771,2048,32,0,0,16,0,128,32,"0x0","0x7510209967c0",255613947350720,255626375415841,255626375441620,255613951433005,25779
136,"quant_q8.kd",1,0,294,611771,611771,12288,64,0,0,48,0,128,32,"0x0","0x751020995e40",255613947356790,255626375444112,255626375447779,255613951448904,3667
137,"mmq_quant_y_d4.kd",1,0,295,611771,611771,81920,32,0,0,16,0,128,32,"0x0","0x751020894880",255613947370820,255626375450263,255626375452961,255613951464394,2698
138,"void mul_mat_q<(ggml_type)23, 128, false>(char const*, int const*, int const*, int const*, float*, float*, float const*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,0,296,611771,611771,34816,256,57856,0,240,0,128,32,"0x0","0x751020326180",255613947399919,255626375455597,255626376405736,255613952410654,950139
139,"gemm_q3k_v4.kd",1,0,297,611771,611771,34816,256,38912,0,120,0,128,32,"0x0","0x7510208d0d80",255613947429298,255626376416869,255626377575062,255613953579710,1158193
140,"silu_mul.kd",1,0,298,611771,611771,1114112,64,0,0,16,0,128,32,"0x0","0x751020996680",255613947439518,255626377586306,255626377713182,255613953714097,126876
141,"quant_q8.kd",1,0,299,611771,611771,36864,64,0,0,48,0,128,32,"0x0","0x751020995e40",255613947447778,255626377719985,255626377735439,255613953730467,15454
142,"mmq_quant_y_d4.kd",1,0,301,611771,611771,278528,32,0,0,16,0,128,32,"0x0","0x751020894880",255613954678067,255626378712266,255626378721498,255613954713006,9232
143,"void mul_mat_q<(ggml_type)23, 128, false>(char const*, int const*, int const*, int const*, float*, float*, float const*, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,0,302,611771,611771,10240,256,57856,0,240,0,128,32,"0x0","0x751020326180",255613954685547,255626378725249,255626379568331,255613955565828,843082
144,"axpy_scaled.kd",1,0,303,611771,611771,327680,64,0,0,8,0,128,32,"0x0","0x751020996700",255613954689326,255626379569552,255626379577917,255613955583338,8365
145,"rms_part.kd",1,0,304,611771,611771,2048,32,0,0,8,0,128,32,"0x0","0x751020996780",255613954692836,255626379580315,255626379589492,255613955599477,9177
146,"rms_finish.kd",1,0,305,611771,611771,2048,32,0,0,16,0,128,32,"0x0","0x7510209967c0",255613954695656,255626379591803,255626379617079,255613955654296,25276
